timestamp,resource,cpuPercent,memPercent,movingAvg
2025-11-12 00:43:49,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:43:54,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:43:59,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:44:04,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:44:09,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:44:14,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:44:19,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:44:24,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:44:29,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:44:34,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:44:39,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:44:44,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:44:49,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:44:54,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:44:59,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:45:04,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:45:09,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:45:14,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:45:19,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:45:24,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:45:29,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:45:34,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:45:39,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:45:44,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:45:49,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:45:54,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:45:59,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:46:04,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:46:09,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:46:14,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:46:19,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:46:24,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:46:29,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:46:34,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:46:39,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:46:44,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:46:49,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:46:54,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:46:59,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:47:04,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:47:09,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:47:14,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:47:19,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:47:24,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:47:29,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:47:34,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:47:39,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:47:44,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:47:49,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:47:54,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:47:59,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:48:04,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:48:09,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:48:14,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:48:19,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:48:24,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:48:29,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:48:34,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:48:39,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:48:44,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:48:49,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:48:54,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:48:59,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:49:04,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:49:09,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:49:14,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:49:19,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:49:24,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:49:29,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:49:34,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:49:39,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:49:44,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:49:50,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:49:55,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:50:00,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:50:05,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:50:10,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:50:15,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:50:20,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:50:25,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:50:30,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:50:35,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:50:40,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:50:45,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:50:50,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:50:55,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:51:00,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:51:05,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:51:10,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:51:15,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:51:20,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:51:25,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:51:30,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:51:35,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:51:40,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:51:45,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:51:50,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:51:55,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:52:00,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:52:05,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:52:10,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:52:15,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:52:20,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:52:25,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:52:30,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:52:35,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:52:40,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:52:45,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:52:50,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:52:55,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:53:00,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:53:05,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:53:10,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:53:15,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:53:20,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:53:25,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:53:30,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:53:35,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:53:40,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:53:45,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:53:50,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:53:55,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:54:00,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:54:05,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:54:10,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:54:15,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:54:20,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:54:25,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:54:30,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:54:35,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:54:40,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:54:45,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:54:50,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:54:55,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:55:00,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:55:05,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:55:10,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:55:15,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:55:20,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:55:25,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:55:30,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:55:35,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:55:40,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:55:45,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:55:50,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:55:55,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:56:00,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:56:05,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:56:10,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:56:15,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:56:20,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:56:25,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:56:30,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:56:35,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:56:40,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:56:45,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:56:50,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:56:55,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:57:00,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:57:05,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:57:10,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:57:15,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:57:20,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:57:25,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:57:30,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:57:35,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:57:40,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:57:45,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:57:51,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:57:56,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:58:01,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:58:06,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:58:11,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:58:16,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:58:21,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:58:26,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:58:31,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:58:36,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:58:41,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:58:46,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:58:51,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:58:56,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:59:01,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:59:06,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:59:11,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:59:16,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:59:21,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:59:26,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:59:31,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:59:36,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:59:41,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:59:46,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:59:51,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:59:56,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:00:01,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:00:06,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:00:11,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:00:16,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:00:21,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:00:26,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:00:31,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:00:36,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:00:41,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:00:46,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:00:51,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:00:56,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:01:01,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:01:06,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:01:11,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:01:16,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:01:21,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:01:26,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:01:31,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:01:36,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:01:41,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:01:46,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:01:51,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:01:56,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:02:01,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:02:06,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:02:11,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:02:16,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:02:21,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:02:26,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:02:31,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:02:36,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:02:41,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:02:46,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:02:51,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:02:56,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:03:01,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:03:06,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:03:11,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:03:16,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:03:21,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:03:26,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:03:31,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:03:36,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:03:41,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:03:46,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:03:51,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:03:56,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:04:01,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:04:06,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:04:11,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:04:16,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:04:21,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:04:26,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:04:31,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:04:36,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:04:41,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:04:46,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:04:51,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:04:56,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:05:01,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:05:06,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:05:11,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:05:16,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:05:21,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:05:26,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:05:31,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:05:36,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:05:41,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:05:46,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:05:51,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:05:56,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:06:01,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:06:06,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:06:11,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:06:16,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:06:21,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:06:27,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:06:32,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:06:37,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:06:42,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:06:47,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:06:52,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:06:57,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:07:02,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:07:07,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:07:12,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:07:17,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:07:22,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:07:27,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:07:32,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:07:37,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:07:42,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:07:47,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:07:52,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:07:57,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:08:02,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:08:07,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:08:12,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:08:17,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:08:22,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:08:27,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:08:32,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:08:37,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:08:42,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:08:47,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:08:52,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:08:57,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:09:02,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:09:07,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:09:12,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:09:17,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:09:22,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:09:27,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:09:32,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:09:37,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:09:42,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:09:47,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:09:52,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:09:57,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:10:02,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:10:07,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:10:12,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:10:17,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:10:22,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:10:27,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:10:32,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:10:37,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:10:42,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:10:47,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:10:52,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:10:57,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:11:02,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:11:07,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:11:12,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:11:17,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:11:22,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:11:27,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:11:32,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:11:37,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:11:42,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:11:47,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:11:52,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:11:57,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:12:02,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:12:07,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:12:12,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:12:17,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:12:22,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:12:27,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:12:32,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:12:37,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:12:42,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:12:47,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:12:52,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:12:57,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:13:02,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:13:07,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:13:12,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:13:17,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:13:22,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:13:27,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:13:32,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:13:37,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:13:42,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:13:47,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:13:52,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:13:57,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:14:02,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:14:07,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:14:13,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:14:18,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:14:23,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:14:28,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:14:33,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:14:38,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:14:43,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:14:48,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:14:53,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:14:58,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:15:03,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:15:08,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:15:13,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:15:18,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:15:23,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:15:28,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:15:33,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:15:38,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:15:43,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:15:48,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:15:53,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:15:58,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:16:03,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:16:08,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:16:13,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:16:18,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:16:23,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:16:28,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:16:33,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:16:38,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:16:43,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:16:48,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:16:53,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:16:58,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:17:03,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:17:08,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:17:13,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:17:18,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:17:23,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:17:28,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:17:33,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:17:38,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:17:43,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:17:48,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:17:53,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:17:58,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:18:03,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:18:08,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:18:13,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:18:18,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:18:23,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:18:28,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:18:33,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:18:38,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:18:43,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:18:48,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:18:53,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:18:58,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:19:03,ResourceAgent,0.00,0.00,0.00
